"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"228","WBGene00008851","F15B9.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F15B9.8 is enriched in several tissues, including the AFD, the alimentary system, the germline precursor cell, the hypodermis, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by twenty-one chemicals including Ethanol, Nitric Oxide, and methylmercury hydroxide based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Thrombospondin type-1 (TSP1) repeat and Thrombospondin type-1 (TSP1) repeat superfamily."
"229","WBGene00008904","F17A2.13","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F17A2.13 is enriched in several tissues, including the Z1.p, the Z4.a, the hypodermis, the reproductive system, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, sir-2.1, and npr-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercury hydroxide, methylmercuric chloride, and stavudine based on RNA-seq and microarray studies."
"230","WBGene00008971","F20C5.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F20C5.6 is enriched in the coelomocyte, the intestine, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including clk-1, sir-2.1, and dpy-7 based on microarray, RNA-seq, and tiling array studies\; is affected by thirteen chemicals including 1-methylnicotinamide, Rotenone, and bisphenol S based on RNA-seq and microarray studies."
"231","WBGene00009006","F21D5.1","Metabolism","Metabolism: carbohydrate","Metabolism: carbohydrate","F21D5.1 is an ortholog of human PGM3\; is predicted to have metal ion binding activity and phosphoacetylglucosamine mutase activity."
"232","WBGene00009071","F23A7.6","Pseudogene","Pseudogene","Pseudogene","F23A7.6 is affected by several genes including sir-2.1, pgl-1, and glh-1 based on RNA-seq and microarray studies\; is affected by five chemicals including methylmercuric chloride, Alovudine, and stavudine based on microarray and RNA-seq studies."
"233","WBGene00009086","F23D12.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","F23D12.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including hsf-1, npr-1, and pgl-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including D-glucose, Alovudine, and stavudine based on RNA-seq and microarray studies."
"234","WBGene00009089","F23D12.5","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: demethylase","jmjd-3.2 is an ortholog of human KDM6A (lysine demethylase 6A), KDM6B, and UTY (ubiquitously transcribed tetratricopeptide repeat containing, Y-linked)\; human orthologs of this gene are implicated in Kabuki syndrome\; is predicted to encode a protein with the following domain: JmjC domain."
"235","WBGene00009090","F23D12.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","fipr-3 is affected by several genes including daf-16, skn-1, and daf-12 based on microarray and RNA-seq studies\; is affected by five chemicals including 1-methylnicotinamide, manganese chloride, and D-glucose based on RNA-seq studies."
"236","WBGene00009133","F25H8.6","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: unassigned","bed-3 exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in molting cycle, regulation of cell division, and vulval cell fate specification\; is expressed in the M lineage cell, the hypodermal cell, and the vulval cell."
"237","WBGene00009156","F26D10.12","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-196 is an ortholog of human KLRB1, KLRF2, and CLEC2L (C-type lectin domain family 2 member L)\; is predicted to have carbohydrate binding activity."
"238","WBGene00009202","F28C6.1","Transcription factor","Transcription factor: AP2","Transcription factor: AP2","aptf-4 is an ortholog of human TFAP2D, TFAP2C, and TFAP2A\; is predicted to have sequence-specific DNA binding activity and transcription coactivator activity\; is expressed in several tissues, including the ABalaaa, the ABalaaaa, the ABalaaap, the ABalaap, and the nervous system."
"239","WBGene00009212","F28D1.2","Cytoskeleton","Cytoskeleton: unassigned","Cytoskeleton: unassigned","atz-1 is expressed in the hypodermis and the pharynx."
"240","WBGene00009287","F31C3.5","DNA","DNA: replication","DNA: replication","psf-2 is an ortholog of human GINS2 (GINS complex subunit 2)\; is predicted to encode a protein with the following domains: DNA replication complex GINS protein Psf2, GINS subunit, domain A, and GINS, helical bundle-like domain superfamily."
"241","WBGene00009297","F31E9.4","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","sdz-16 is enriched in the hypodermis and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including eat-2, sir-2.1, and sma-2 based on RNA-seq and microarray studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies."
"242","WBGene00009299","F31E9.6","Unassigned","Unassigned","Unassigned","F31E9.6 is enriched in the body wall muscle cell, the intestine, and the nervous system based on tiling array and microarray studies\; is affected by several genes including age-1, clk-1, and fog-2 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including Rotenone, Mianserin, and Zidovudine based on RNA-seq and microarray studies."
"243","WBGene00009300","F31F6.1","Unassigned","Unassigned","Unassigned","F31F6.1 is enriched in the NSM, the germ line, and the muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including dpy-10, sir-2.1, and npr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Rotenone, D-glucose, and Alovudine based on RNA-seq and microarray studies."
"244","WBGene00009301","F31F6.2","Unassigned","Unassigned","Unassigned","F31F6.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including hydrogen sulfide, Rotenone, and bisphenol A based on microarray and RNA-seq studies."
"245","WBGene00009302","F31F6.3","Unassigned","Unassigned","Unassigned","F31F6.3 is enriched in the AVE and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, dpy-10, and rde-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Rotenone, bisphenol A, and Alovudine based on RNA-seq and microarray studies."
"246","WBGene00009355","F33A8.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F33A8.7 is enriched in the DA neuron and the hypodermis based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-12, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including methylmercury hydroxide, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies."
"247","WBGene00009361","F33E2.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F33E2.5 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies."
"248","WBGene00009398","F35C5.10","Unassigned","Unassigned","Unassigned","nspb-11 is affected by several genes including skn-1, lin-4, and lin-14 based on tiling array, RNA-seq, and microarray studies\; is affected by nine chemicals including 1-methylnicotinamide, Rotenone, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1459."
"249","WBGene00009404","F35C11.5","Signaling","Signaling: lipid","Signaling: lipid: phospholipase A","F35C11.5 is predicted to have phospholipase A2 activity."
"250","WBGene00009427","F35E12.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-181 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including mpk-1, lin-35, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, methylmercury hydroxide, and Zidovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"251","WBGene00009606","F40G12.11","Unassigned","Unassigned","Unassigned","F40G12.11 is expressed in the germ line."
"252","WBGene00009651","F43D2.2","Pseudogene","Pseudogene","Pseudogene","F43D2.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, Alovudine, and stavudine based on RNA-seq and microarray studies."
"253","WBGene00009659","F43G6.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F43G6.7 is enriched in the NSM, the germ line, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, clk-1, and sir-2.1 based on microarray and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, Rotenone, and Alovudine based on microarray and RNA-seq studies."
"254","WBGene00009662","F43G6.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F43G6.10 is enriched in the AFD and the germ line based on RNA-seq studies\; is affected by several genes including dpy-10, sir-2.1, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including Rotenone, Alovudine, and stavudine based on RNA-seq and microarray studies."
"255","WBGene00009696","F44F1.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F44F1.4 is enriched in the ASER, the AVA, the NSM, and the excretory cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"256","WBGene00009697","F44F1.5","Pseudogene","Pseudogene","Pseudogene","F44F1.5 is affected by several genes including daf-16, daf-12, and lin-4 based on microarray, tiling array, and RNA-seq studies\; is affected by Sirolimus based on microarray studies."
"257","WBGene00009698","F44F1.6","Unassigned","Unassigned","Unassigned","F44F1.6 localizes to the cytoplasm."
