"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"371","WBGene00007932","C34D1.5","Transcription factor","Transcription factor: bZIP","Transcription factor: bZIP","zip-5 is predicted to have DNA-binding activity transcription factor activity\; is expressed in head neurons, tail neurons, the head muscle, and the ventral nerve cord."
"372","WBGene00007938","C34F6.1","Proteolysis general","Proteolysis general: inhibitor","Proteolysis general: inhibitor: serine","C34F6.1 is predicted to have serine-type endopeptidase inhibitor activity."
"373","WBGene00007946","C35A5.2","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-33 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"374","WBGene00007948",NA,NA,NA,NA,NA
"375","WBGene00007977","C36B1.10","Signaling","Signaling: MAPK","Signaling: MAPK","gska-3 is an ortholog of human MAPK7 (mitogen-activated protein kinase 7)\; is predicted to have ATP binding activity and protein kinase activity."
"376","WBGene00007986","C36F7.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C36F7.5 is enriched in the amphid sheath cell, the germ line, the male, and the nervous system based on proteomic, RNA-seq, tiling array, and microarray studies\; is affected by several genes including daf-2, age-1, and daf-12 based on microarray and RNA-seq studies\; is affected by nine chemicals including manganese chloride, D-glucose, and Chlorpyrifos based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: DUF236 repeat."
"377","WBGene00007987","C36H8.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C36H8.1 is enriched in the body wall musculature, the germ line, the male, and the nervous system based on RNA-seq and microarray studies\; is affected by several genes including daf-2, dpy-10, and eat-2 based on microarray and RNA-seq studies\; is affected by fourteen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"378","WBGene00007988","C37A5.1","Transmembrane transport","Transmembrane transport: chloride channel","Transmembrane transport: chloride channel","best-8 is an ortholog of human BEST2 (bestrophin 2) and BEST4 (bestrophin 4)\; is predicted to have chloride channel activity\; human orthologs of this gene are implicated in bestrophinopathy, retinitis pigmentosa 50, and vitelliform macular dystrophy."
"379","WBGene00007996","C38C6.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C38C6.3 is enriched in the PLM, the body wall musculature, the germline precursor cell, and the hypodermis based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-12, and dpy-10 based on tiling array, microarray, and RNA-seq studies\; is affected by thirteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Alovudine based on RNA-seq and microarray studies."
"380","WBGene00007999","C38C6.6","Unassigned","Unassigned","Unassigned","tag-297 is expressed in head neurons and the hypodermis."
"381","WBGene00008032","C39E9.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C39E9.8 is enriched in the germline precursor cell, the hypodermis, and the intestine based on tiling array and microarray studies\; is affected by several genes including daf-2, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including 1-methylnicotinamide, D-glucose, and Cry5B based on RNA-seq and microarray studies."
"382","WBGene00008043","C40H1.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C40H1.8 is predicted to have hydrolase activity."
"383","WBGene00008044","C40H1.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C40H1.9 is predicted to have hydrolase activity."
"384","WBGene00008063",NA,NA,NA,NA,NA
"385","WBGene00008092","C44F1.2","Transcription factor","Transcription factor: unassigned","Transcription factor: unassigned","gmeb-3 is an ortholog of human GMEB1 and GMEB2\; is predicted to have DNA binding activity and transcription coactivator activity."
"386","WBGene00008093","C44H4.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","lron-1 is an ortholog of human GP5 (glycoprotein V platelet), LRG1, and LRRC15\; is expressed in the pharynx\; human LRRC15 exhibits collagen binding activity, fibronectin binding activity, and laminin binding activity."
"387","WBGene00008099","C44H9.4","Non-coding RNA","Non-coding RNA: small RNA","Non-coding RNA: small RNA: unassigned","C44H9.4 is an ortholog of human MOV10L1 (Mov10 like RISC complex RNA helicase 1)\; is predicted to encode a protein with the following domain: P-loop containing nucleoside triphosphate hydrolase."
"388","WBGene00008105","C45B11.2","Unassigned","Unassigned","Unassigned","C45B11.2 is enriched in the AFD, the amphid sheath cell, and the pharynx based on microarray and RNA-seq studies\; is affected by several genes including hsf-1, elt-2, and npr-1 based on microarray and RNA-seq studies\; is affected by Sodium Chloride based on RNA-seq studies."
"389","WBGene00008155","C47E12.12","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C47E12.12 is enriched in the body wall muscle cell, the germ line, the hypodermis, and the male based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, RNA-seq, and microarray studies\; is affected by manganese chloride and D-glucose based on RNA-seq studies."
"390","WBGene00008186","C49A1.3","Transmembrane transport","Transmembrane transport: chloride channel","Transmembrane transport: chloride channel","best-11 is an ortholog of human BEST2 (bestrophin 2) and BEST4 (bestrophin 4)\; is predicted to have chloride channel activity\; human orthologs of this gene are implicated in bestrophinopathy, retinitis pigmentosa 50, and vitelliform macular dystrophy."
"391","WBGene00008229","C50F4.1","Unassigned","Unassigned","Unassigned","C50F4.1 is enriched in the intestine, the nervous system, and the pharyngeal muscle cell based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and proteomic studies\; is affected by eleven chemicals including 1-methylnicotinamide, D-glucose, and Progesterone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Protein of unknown function DUF227, Protein kinase-like domain superfamily, and CHK kinase-like."
"392","WBGene00008230","C50F4.2","Metabolism","Metabolism: glycolysis","Metabolism: glycolysis","pfk-1.2 is an ortholog of human PFKL, PFKM, and PFKP\; is predicted to have 6-phosphofructokinase activity, ATP binding activity, and metal ion binding activity."
"393","WBGene00008296","C54D10.1","Stress response","Stress response: heavy metal","Stress response: heavy metal","cdr-2 is an ortholog of human FAXC\; is involved in regulation of protein deneddylation and stress response to cadmium ion\; is expressed in several tissues, including the alimentary system, the nervous system, and the reproductive system."
"394","WBGene00008368","D1053.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","D1053.3 is enriched in the ASER, the NSM, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, clk-1, and npr-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including Mercuric Chloride, Rotenone, and Zidovudine based on microarray and RNA-seq studies."
"395","WBGene00008423","D2045.5","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","D2045.5 is an ortholog of human TTBK1 (tau tubulin kinase 1) and TTBK2\; is predicted to have ATP binding activity and protein serine\/threonine kinase activity\; human orthologs of this gene are implicated in spinocerebellar ataxia type 11."
"396","WBGene00008448","E01G4.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","E01G4.6 is enriched in the PLM and the amphid sheath cell based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on proteomic, microarray, and RNA-seq studies\; is affected by fourteen chemicals including Heme, hydrogen sulfide, and methylmercury hydroxide based on microarray and RNA-seq studies."
"397","WBGene00008449","E01G6.1","Proteolysis general","Proteolysis general: inhibitor","Proteolysis general: inhibitor: serine","E01G6.1 is predicted to have chitin binding activity and serine-type endopeptidase inhibitor activity."
"398","WBGene00008477","E03H4.10","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-17 is an ortholog of human CLEC3A (C-type lectin domain family 3 member A) and CLEC3B (C-type lectin domain family 3 member B)\; is predicted to have carbohydrate binding activity."
"399","WBGene00008483","E04D5.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","E04D5.4 is enriched in dopaminergic neurons, the AFD, the OLL, the PVD, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, RNA-seq, and microarray studies\; is affected by eleven chemicals including 1-methylnicotinamide, Tunicamycin, and Mianserin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"400","WBGene00008485","F01D4.1","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-43 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"401","WBGene00008487","F01D4.3","Pseudogene","Pseudogene","Pseudogene","F01D4.3 is enriched in the FLP, the germ line, and the male based on microarray and RNA-seq studies\; is affected by several genes including clk-1, eat-2, and npr-1 based on microarray and RNA-seq studies\; is affected by four chemicals including hydrogen sulfide, methylmercuric chloride, and Hydrolyzable Tannins based on microarray studies."
"402","WBGene00008490","F01D4.8","Metabolism","Metabolism: amino acid","Metabolism: amino acid: synthesis","F01D4.8 is enriched in dopaminergic neurons and the FLP based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on tiling array, RNA-seq, and microarray studies\; is affected by thirteen chemicals including multi-walled carbon nanotube, D-glucose, and Ag nanoparticles based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Pyridoxal-phosphate dependent enzyme and Tryptophan synthase beta subunit-like PLP-dependent enzyme."
